,0
M00405|MEF2A,0.31031380696133753
M00979|PAX6,0.3104951703302774
MS00011|BCL6B,0.3112842756858203
MS00718|Tp53,0.3144221946155048
MC00122|Cebpa,0.31949293609917107
M00220|SREBF1,0.31955389907315035
MS00653|NR2E1,0.3204644749171277
M01195|TBX22,0.32218189620165516
MC00227|IRF4,0.3278173709700204
MC00326|Gata3,0.32971027260420976
MS00084|MEIS3,0.3328669297659409
MS00216|TBX5,0.33440919922999524
MC00368|Hsf1,0.3384695067132053
MC00505|POLR2B,0.339944520006314
UP00243|Isx,0.3422660426148953
MS00097|MYBL1,0.34407667400336867
MS00414|BARHL2,0.3449372825997033
UP00055|HBP1,0.34536832657932437
MC00273|CEBPA,0.3457389564607135
UP00000|SMAD3,0.34651859375218363
MS00419|BSX,0.346544730977854
MS00700|Rarb,0.3466939707838548
MS00686|RORA,0.3480090868700212
MS00556|GRHL1,0.3490307997511089
MS00055|HOMEZ,0.35202903978112104
MS00730|ZNF435,0.35252165856709144
MC00347|STAT4,0.35448215773807196
M01300|HMGA2,0.35450138907321865
MS00748|SOX14,0.3561360003847984
M01112|RBPJ,0.3586353334681579
MS00141|POU3F2,0.36003036530083615
MS00535|LBX2,0.36550794378249724
UP00132|Evx2,0.3660813124952628
MS00834|ELF4,0.36906593518508846
M01453|ALX1,0.37002042297729576
MS00136|POU2F3,0.37169104891104665
M00624|DBP,0.3740994953245835
MS00126|PAX7,0.3744878643984901
M01480|Obox5,0.3748706332007304
MC00329|Srf,0.3792343715733696
MS00658|NR2F6,0.3820252583172087
MC00396|Nr3c1,0.38318647677288226
UP00144|Hoxb4,0.38412145056733393
UP00112|Gsc,0.3850038775208926
MS00446|EN1,0.3859893188090136
UP00168|Hoxd8,0.3861360355593662
M00062|IRF1,0.38765111140392394
MS00605|RAXL1,0.39111479373985863
MS00750|SOX15,0.39446003863719176
UP00117|Hoxd11,0.3981628454917531
M00420|MEIS1::HOXA9,0.40289457072080237
MS00463|GSC2,0.4063970277963953
MC00455|Cdx2,0.4065135368053254
MS00076|MEF2D,0.4076265244929127
UP00207|HOXB9,0.4129038518222945
MS00402|ALX3,0.4180105912478459
UP00221|PHOX2A,0.41866154796717925
UP00033|Zfp410,0.4189031555331687
UP00177|Hoxd12,0.4212260712069784
MC00162|LMO2,0.42177751548029974
MC00204|Stat5b,0.4228199948137088
MS00433|DMBX1,0.42384107697755324
MS00021|ETV6,0.42591364355778993
MS00611|Rhox11,0.4261890273217245
MS00324|Jdp2,0.4342578078658813
MA0130|ZNF354C,0.4343252265892522
MS00474|HMX2,0.4403612200515796
UP00164|HOXA7,0.4413464396400488
UP00388|SIX6,0.4417041562623515
M01127|ISL1,0.4445216605558735
MS00614|SHOX,0.44676047809930264
MS00194|TBX19,0.4467796216992147
UP00004|Sox14,0.4469321435024677
MS00460|GBX2,0.4482603837425073
MC00524|Nr1d1,0.45074923068496753
M01207|ETS2,0.4532700160326022
MS00319|JDP2,0.45835108260715773
MS00478|HNF1B,0.4590034398874897
MS00613|SHOX2,0.460524456620488
MA0442|SOX10,0.4642760000795991
MS00160|PROX1,0.46562803426160426
MS00138|POU3F1,0.4665879527459389
MS00566|NKX2-3,0.4738805818804267
MS00089|Meis3,0.47568793999674674
MS00086|Meis2,0.4781591007572352
M01262|TBX18,0.47998461008175564
MS00088|Meis3,0.48133264321959135
MS00519|Hoxd13,0.48181808325651576
UP00185|PBX1,0.4824727377795677
MC00211|NFATC1,0.48350324204524253
UP00019|ZBTB12,0.48516199151552974
MS00531|ISX,0.48802261066758035
MS00526|IRX2,0.49387148169236084
MS00652|NR2E1,0.4940883141956216
MS00628|Vsx1,0.49440952200073196
M00105|CUX1,0.4974992161918803
MS00220|TEAD1,0.5051740810936041
MS00153|POU5F1P1,0.5102321719662724
MC00354|Neurod1,0.5106908695661776
MC00120|GATA1,0.5110073137694426
MS00218|T,0.5143630437888616
MS00836|HOXD12,0.5194681650231812
MS00473|HMX1,0.5227704832911897
MS00662|NR3C2,0.5237409392980286
MA0084|SRY,0.5278401080019215
MC00367|GABPA,0.5281966648064271
MS00541|LHX9,0.5321774949421376
MS00496|HOXC10,0.5324312975442826
MC00504|Scx,0.5374560477209408
MS00269|MYF6,0.5405806074958996
UP00161|Hmbox1,0.5413942428647318
M01148|DMRT3,0.5466934223271447
UP00175|Lhx9,0.552045766843531
MC00258|Pax7,0.5528863576102947
MS00762|SOX2,0.5557007526283779
MC00327|Gata1,0.5566944551164077
MS00577|NKX6-2,0.5594550456623137
UP00069|Sox1,0.561804425961214
MS00213|TBX2,0.5627580670133012
MC00514|Cbfa2t2,0.5646929346359522
MS00485|HOXA13,0.5659783664349631
MC00337|Ikzf3,0.5671004341767871
MS00488|HOXB13,0.568088927049608
MS00096|TGIF2,0.5684929818200544
MS00192|TBX15,0.5686341104064141
MC00178|Nkx2-5,0.5688579652787639
MC00311|FOXA1,0.5713136124669839
MS00469|Gbx2,0.5738480825375494
M01004|IKZF2,0.5765260302167663
M00041|ATF2::JUN,0.5768951400612521
MS00575|NKX6-1,0.5776951402151798
MS00459|GBX1,0.5809002118181561
MS00536|LHX2,0.58654766727289
UP00412|Etv5,0.5889676805138093
MS00708|Rxrb,0.5898916741873573
UP00081|Mybl1,0.5926860380723364
MS00367|FOXJ3,0.5953911073735116
MS00461|GBX2,0.5985793717645693
MS00665|NR4A2,0.6006752095301109
MS00442|EMX1,0.6032998846761346
UP00120|Lbx2,0.6050205507070852
MS00549|Lhx8,0.6072208264818393
M00999|AIRE,0.6111976846577839
MS00338|NRL,0.6146761138650247
MS00484|HOXA13,0.6179525366128245
UP00139|Nkx1-2,0.6187709187910493
MS00550|Lhx8,0.6213392337917404
UP00215|Vax1,0.6246815004346358
MS00624|VENTX,0.629387118044296
MS00603|PRRX2,0.6299474535228141
MS00606|RAX,0.6302905907814838
MS00290|ZBED1,0.631583690514206
MS00521|Hoxd3,0.6338922232746182
MC00280|NR4A1,0.6370436937526491
MS00450|EN2,0.6372202809042048
MS00039|SPIB,0.6374322967733765
MS00581|Nkx6-1,0.6382017175080195
MS00142|POU3F3,0.6385914901845062
UP00129|Pou3f1,0.6385980466841761
M01435|Rhox6,0.6398362762079669
MC00312|RUNX1,0.6398677201476035
M01650|NR2E3,0.6411050532759932
MS00557|MNX1,0.6420051642733693
MS00615|Shox2,0.6426197229403348
MS00680|RARG,0.6447578962723708
UP00196|HOXA4,0.6464391792561457
M01694|Yy2,0.6474093817227754
UP00244|TLX2,0.6482374423695535
MS00073|IRF9,0.6514585677824908
UP00012|Bbx,0.6519807936899864
MS00467|Gbx1,0.652295364453441
MS00455|EVX2,0.6535310707401737
MS00224|TEAD4,0.655576958828848
UP00121|Hoxd10,0.656485529642836
MS00489|HOXB13,0.657712298660344
UP00147|Nkx2-6,0.6587768001003007
MS00121|PAX4,0.6623594495543781
MC00289|HSF1,0.662630394304961
MS00417|BARX1,0.6648185344709872
UP00105|POU3F4,0.6714951737029513
MC00476|Rarg,0.6724194826774451
MS00520|Hoxd13,0.6728197006520396
MS00552|MEOX2,0.6789605751218393
MS00599|PRRX1,0.6834686094824102
MS00444|EMX2,0.6879886826977109
MS00514|Hoxa11,0.6884632536242199
MS00795|Sox11,0.6898556039033674
MS00130|POU1F1,0.7006426768567595
MS00604|Prrx2,0.7008120747746167
MS00454|EVX1,0.7013728536002315
MS00219|TEAD1,0.7037904836999671
MS00449|EN1,0.7039590918505515
UP00261|LHX4,0.704382461299931
MC00389|CDX2,0.7078011639845705
MS00452|ESX1,0.7080212100079015
UP00145|BARHL2,0.7085983277134027
M01132|SF1,0.709463671557195
MS00143|POU3F3,0.7120138317024904
MS00348|FOXB1,0.7137411685758988
UP00262|Lhx1,0.7139072316290052
MS00350|FOXC1,0.7141097692098398
UP00166|BARHL1,0.7147494880082264
MS00476|HNF1A,0.714945988442176
MS00412|ZNF410,0.7158645041220817
MS00293|ATF4,0.7204305283561607
M01656|Trp63,0.7212201113335516
MS00734|E2F3,0.7215065902714439
MS00564|Msx3,0.723447589476158
UP00113|HOXC4,0.7247991301271905
MS00132|POU2F1,0.7264450978405712
MS00472|HMBOX1,0.7273349935260938
MS00513|HOXD8,0.7285974464714473
MS00394|Foxj3,0.7361515435779891
MS00516|Hoxa2,0.7363930303798575
MS00668|Nr2e1,0.737644752170372
MC00250|Nkx3-1,0.7387131327066702
MS00191|TBR1,0.7390240661818422
M01268|NR1H4,0.7427967172549323
MS00418|BARX1,0.7435617555113943
MS00085|MEIS3,0.7482301554747661
MS00510|HOXD13,0.75167003573857
MS00582|OTX1,0.7526847057160302
MS00470|HESX1,0.7534985680671642
MS00495|HOXC10,0.7548006028969046
MS00794|Sox10,0.7550237420734558
MS00586|Otx1,0.7555684166648479
MC00233|Pou5f1,0.7563925615223014
MS00070|IRF7,0.7564209391365083
M00750|HMGA1,0.7588069702546814
MS00620|VAX1,0.7591318904732006
UP00075|Sox15,0.7601083850574197
MS00518|Hoxc10,0.760443581531215
MC00378|POU5F1,0.7646544957844552
MS00186|MGA,0.7659159736887533
MS00441|EMX1,0.7742603195515272
MS00602|PRRX1,0.7743485557237002
UP00085|Sfpi1,0.775661405391595
MS00492|HOXB3,0.7759313289599443
MS00296|BATF3,0.7778049393906725
MS00060|HSF4,0.7797528904831872
MS00753|SOX18,0.7803618617107816
MS00837|HOXD12,0.7806459640803751
MS00721|GMEB2,0.7807646434222675
MS00542|LHX9,0.7809809079562058
MS00591|PHOX2A,0.7829072221832245
MS00358|FOXD3,0.7829436946340936
MS00197|TBX1,0.7837310095694661
MS00041|Spic,0.7842356799918384
M00992|FOXP3,0.7843373436816465
MS00222|TEAD3,0.7890600311722409
MS00525|Hoxd9,0.7905991992231196
MS00105|MYBL2,0.7913602632565262
MS00139|POU3F1,0.7925967422400393
M01108|HOXA7,0.795836327971379
MS00487|HOXA2,0.799114717736914
MS00506|HOXD11,0.8051467156701213
M01150|Dmrta2,0.8063493569450453
MS00458|En2,0.8068485570555985
MC00215|RUNX2,0.807671089623085
MS00498|HOXC11,0.8107430215425431
UP00242|HOXC8,0.8119988149285673
UP00195|SIX3,0.8148914046505157
MS00543|LMX1A,0.8214851409856924
UP00214|HOXB5,0.821900237481854
MS00537|LHX2,0.825826942131911
MS00370|FOXJ3,0.8270016676019656
UP00155|Hmx2,0.8326937698301671
MS00596|PITX3,0.833582679032749
MS00016|ETV2,0.8367444634574753
MS00595|PITX1,0.8369067838179113
MS00540|LHX6,0.8379956528453443
M01306|ZNF217,0.8384714139479003
MS00351|FOXC1,0.8391082336350819
M01590|SMAD1,0.8413638221908681
MC00104|Foxa1,0.8418414614262384
MS00429|DLX3,0.8428028336534199
MS00406|Alx1,0.8433822144857819
MS00443|EMX2,0.8434611290286622
MS00134|POU2F2,0.8441091102964293
MS00517|Hoxc10,0.8445798026269056
MC00217|FOXA2,0.8465916355827966
MS00802|Sox1,0.8467082014007224
MS00778|EHF,0.8477830502483265
UP00206|Hoxb7,0.8510347087040186
MS00129|POU1F1,0.8521402835392733
MS00812|ELF3,0.8569271021504525
MS00732|CPEB1,0.8571308050040328
UP00263|Hoxb8,0.8583571939099068
MC00402|Hoxc9,0.8591972638086617
UP00152|Arx,0.862814967466494
MS00427|DLX1,0.8636771745670587
MC00117|GATA6,0.8666029847917971
MA0081|SPIB,0.8666570678748461
MS00553|MEOX2,0.8668061625607735
MC00370|Npas4,0.8672853058406162
MC00324|Gata4,0.8689815042093187
MS00491|HOXB2,0.8693061047490925
MS00627|VSX2,0.8705915168343255
MS00061|HSFY2,0.8729215158004833
MS00558|MSX1,0.8744687162548507
UP00101|Sox12,0.8758046637779483
MS00022|Elf5,0.8760533390278437
UP00391|HOXA3,0.8764517995385677
MS00119|PAX3,0.8771810998466028
MS00465|GSX1,0.8777593264877542
MC00416|Rbfox2,0.8780039738645253
UP00211|Pou3f3,0.8795067829617577
UP00014|Sox17,0.8798086593602993
UP00254|POU2F1,0.8803213815467258
UP00151|BARX2,0.8804559776128078
MS00559|MSX1,0.8809061899477799
MS00023|Elk3,0.8811181228261687
MS00359|FOXD3,0.8823792297471874
MS00147|POU3F4,0.8826556253904253
MC00118|GATA2,0.883714912667379
MS00497|HOXC11,0.8844145013469741
MS00144|POU3F3,0.8848868817690796
MS00244|Atoh1,0.8849723800239321
MS00634|CUX2,0.8871742475220605
UP00091|SOX5,0.8882530788448331
MS00437|DRGX,0.8885062783461635
MS00317|HLF,0.8885294757774272
M00416|ALX1,0.8888998172135998
MS00137|POU2F3,0.8915887226602356
MS00272|NEUROG2,0.8923677346967075
UP00030|Sox11,0.8924638370390099
MS00337|NFIL3,0.89250223969251
MS00033|SPDEF,0.893333687411759
MC00471|Rxra,0.8937533442061324
UP00260|Hoxc6,0.8950045806423557
MS00704|Rarg,0.8951564903969079
MS00667|ONECUT1,0.8954509271482255
MS00561|MSX2,0.8954796945357766
UP00051|Sox8,0.8959615068851043
MS00539|LHX6,0.8971754886535419
UP00138|Bsx,0.898259823354131
MS00051|LEF1,0.8989689726352768
MS00551|MEOX1,0.8994819035843569
MA0365|RFX1,0.9004228013957463
MS00424|CART1,0.9009217400800229
UP00169|LMX1B,0.9011969769032732
MS00054|Tcf7,0.90140427460493
MS00422|Barhl1,0.9026880928107733
MA0030|FOXF2,0.9040740849642436
M00621|CEBPD,0.9044543112474329
UP00241|HOXD3,0.9047028353558196
MC00163|Creb1,0.9047149387259896
M01149|Dmrta1,0.9062552463695801
MS00803|Sox3,0.9066742207843136
MS00430|DLX4,0.907102781077268
MS00416|BARHL2,0.9086349200651915
MS00428|DLX2,0.9090049147694546
MS00250|BHLHE23,0.9090361875803298
MS00759|SOX21,0.9100561088810744
MS00844|ELK3,0.9117452145525193
MS00405|ARX,0.9122325423412463
MS00404|ALX4,0.9128167508007186
MS00149|POU4F2,0.9128793424598993
MS00432|DLX6,0.9142360981353526
MS00480|HOXA10,0.9166421200820376
MS00355|FOXD2,0.9166908244862164
MC00352|Nr5a2,0.916791647191634
MS00464|GSC,0.9174148744714411
MS00352|FOXC2,0.917665197833422
M00672|TEF,0.9176979906964013
MC00288|POU2F1,0.918432666019883
MS00140|POU3F2,0.9191738912157597
MC00165|Pdx1,0.9196231694221733
M01147|DMRT2,0.919724810025416
MA0125|Nobox,0.919781329508787
MS00527|IRX5,0.920166321583276
MS00585|OTX2,0.9203753812194919
MS00148|POU4F1,0.9218887787942659
MS00438|DUXA,0.9221980066186652
UP00034|Sox7,0.9222754564947235
MS00563|Meox2,0.9222982174494087
UP00404|ELF2,0.9226288750198622
M00640|HOXA4,0.9242621459352196
MS00578|NOTO,0.9250534793050269
MS00593|PHOX2B,0.9250551270605392
UP00078|ARID3A,0.9263021126303687
MS00774|SOX8,0.9283854050286907
UP00389|NKX3-1,0.9289193965190915
M01483|Dbx1,0.930240671725818
MS00612|CUX1,0.9327811459980098
MS00151|POU4F3,0.9333610983951139
MS00221|TEAD3,0.9334423458548594
M01399|Hlx,0.9336949048580371
MS00339|TEF,0.9353788407104778
MC00205|Stat5a,0.9366529750042301
MS00277|OLIG2,0.9368191845119813
MS00439|Dlx1,0.9372687925522902
MC00385|Ets1,0.9376877467797671
MS00780|SOX9,0.9390316935375599
MS00271|NEUROD2,0.939646681327914
UP00159|SIX2,0.941110736694344
MS00387|FOXP3,0.9413820751832548
UP00096|SOX13,0.9428153240038832
MS00698|Rara,0.9429166744878023
UP00231|NKX2-2,0.9438225828792494
MS00440|Dlx2,0.9439229979002939
MS00202|TBX20,0.9440526786607397
M00987|FOXP1,0.9451414323263901
MC00453|STAT5A,0.9454700320964599
UP00224|PAX6,0.9458378514968515
M00478|CDC5L,0.947070433426808
MS00619|Uncx,0.9480615109588475
MS00740|SOX10,0.9482704140395741
MS00409|Arx,0.9493153015666422
MS00502|HOXC12,0.9493944819968074
MS00249|BHLHE22,0.9500574765980396
UP00023|Sox30,0.9505508118170396
MC00206|ELK1,0.9511528212569184
M00454|ARID5B,0.9514325155319912
MS00366|FOXJ2,0.951492154998744
MS00486|HOXA1,0.9536081322922838
UP00413|Elf4,0.9538211996949657
MS00621|VAX2,0.9554494527473609
MS00018|ETV4,0.9561237643564078
MS00373|FOXL1,0.9564235469407862
MC00269|SOX2,0.9568130236862037
UP00189|HOXA5,0.9575592772552878
MC00146|Smad2/3,0.9578571891564719
M01326|GSX2,0.9579325811220586
M00622|CEBPG,0.9589131819683949
MS00053|TCF7L1,0.9597431229305756
MS00494|HOXC10,0.9617389825508434
UP00044|Mafk,0.9619546056317744
MC00303|Sox2,0.9627317953836079
MS00769|SOX7,0.9629690252850373
UP00126|DLX2,0.9630062669449159
MS00785|SOX9,0.9635850328189064
MS00532|Irx3,0.9637732643049501
MS00360|FOXG1,0.9638616685981362
MS00669|Nr2f6,0.9639754638335716
UP00064|Sox18,0.9659880685426633
MS00547|Lhx4,0.966977895424002
MS00617|UNCX,0.9686645341748797
MC00276|EOMES,0.9693529001068233
UP00212|LHX5,0.9693561188454941
MS00025|FEV,0.9707930127046537
MS00325|Jdp2,0.9714840492035155
MC00520|MEIS1,0.9726889120355753
UP00248|Pax7,0.972912782648186
MS00407|Alx1,0.9736784244798059
M00241|NKX2-5,0.9737205100139188
MC00474|BCL11A,0.9738462791301812
UP00182|HOXA6,0.9742627510823461
MS00588|PDX1,0.9743686561167015
MC00105|Foxa2,0.9749184804906512
MS00618|Uncx,0.9753318256683869
UP00259|HOXB6,0.9754050702328674
M01722|RORB,0.9755674396001194
MS00372|FOXL1,0.976059601385097
M01075|ZBTB16,0.9763201420946008
MA0103|ZEB1,0.9779305071505073
M00155|NR2F2,0.9787180316841053
UP00130|LHX3,0.9790177169402036
MS00155|POU6F2,0.9793357732247517
MS00431|DLX5,0.9795427515838374
MA0386|TBP,0.9797253107927788
M00289|FOXI1,0.9802290924377546
M00294|Foxf1a,0.980726499606723
MS00315|DBP,0.9811706087332099
UP00082|Zfp187,0.9829614069707955
UP00401|SOX4,0.983445362865082
MS00770|SOX7,0.9835308284806044
MC00440|NANOG,0.9836332779625492
MS00316|Dbp,0.9839266973229072
MS00318|Hlf,0.9844218651040736
MS00597|PROP1,0.9847127740860778
MS00276|OLIG1,0.9847288558796432
MS00601|CUX1,0.9848183836527853
MS00771|SOX8,0.9848623892873535
MS00294|ATF7,0.9849038010322091
MS00797|Sox17,0.9853913231684248
MS00356|FOXD2,0.9858814464052991
MS00851|ETS1,0.9865299267868638
MS00403|ALX3,0.9872118778630219
MS00766|SOX4,0.9878428517218282
MA0041|FOXD3,0.9887977578808528
M00082|RUNX1,0.9890235604952903
MS00744|SOX10,0.9893527478235591
MS00399|Foxk1,0.9898098689114238
M01146|DMRT1,0.9898265992399768
MS00393|Foxg1,0.9900654475835068
UP00192|SIX1,0.9910560960443476
MS00679|ONECUT2,0.9912967194375981
MC00452|STAT5B,0.992200959564326
M00678|ETV7,0.9922660653574739
MS00080|SMAD3,0.9928264805778148
UP00140|Hoxd1,0.9929579727726654
MS00811|RARB,0.9930518223909703
MS00378|FOXO3,0.9932905285464363
MS00362|FOXI1,0.9933206298601666
MS00846|ERF,0.9946956049131708
MA0031|FOXD1,0.9947722933119125
MC00512|Esrrb,0.9948316905916325
UP00041|Foxj1,0.9949133001517744
MC00186|Nr1d2,0.9949940808752906
MS00838|ELF5,0.9952237020263107
UP00223|Irx3,0.995391879599122
UP00181|BARX1,0.995424502166292
MS00397|Foxj3,0.9954820227527168
UP00037|Zfp105,0.9955588868319294
MC00513|SFPI1,0.995772929306018
MS00320|JDP2,0.9958271870949242
MS00313|Creb5,0.9964096083284889
MS00805|Sox3,0.9966803915176115
M01151|Dmrtc2,0.9968010568706964
MS00829|ESRRA,0.9969018214732165
MS00408|Alx4,0.9969027754290912
MS00787|SRY,0.997556641229424
MS00280|OLIG3,0.9976387582700548
MS00757|SOX21,0.9979850368260715
UP00194|IRX4,0.9981618084072491
MS00554|MEOX2,0.9982388723888251
MS00690|ONECUT3,0.9983319143420221
MC00168|ERG,0.9985268184759707
MS00245|BHLHA15,0.9985855173554348
MS00059|HSF2,0.9988531748194855
MC00501|FOXP1,0.9989365730558573
MS00052|SOX9,0.9991470719740325
M00809|FOXH1,0.9992951832544896
MC00260|Pax3,0.9993148614636211
MS00349|FOXC1,0.9993298800998663
MS00755|SOX21,0.9993950580985104
MS00369|FOXJ3,0.9994601548695169
MS00616|UNCX,0.9996009380607138
MS00728|ZNF232,0.999624410542717
UP00236|IRX2,0.999646413349421
M00465|POU6F1,0.999673138520752
MC00226|Nanog,0.9998057467596152
MS00384|FOXO6,0.9998663932755721
MS00388|Foxc1,0.9998735594283426
UP00150|IRX6,0.9998913103168994
UP00250|IRX5,0.9999170407656223
M01723|SATB1,0.9999203036711303
UP00170|Isl2,0.9999253383506409
MS00375|FOXO1,0.9999714201820518
MC00304|FOXH1,0.9999746359195401
MS00641|Esrra,0.9999814056780431
MC00129|Fli1,0.9999829029237981
M01282|PPARA,0.9999849068205183
MA0040|Foxq1,0.9999917283801825
MS00354|FOXC2,0.9999936695151068
MS00381|FOXO4,0.9999973791759806
